year	month	day	Time	Pcpn	Sol	TAir	RHum	Wind
2009	1	1	100	0	0	-6.955	81.51	4.1017
2009	1	1	200	0	0	-7.1083	85.822	4.75
2009	1	1	300	0	0	-7.2283	85.592	5.365
2009	1	1	400	0	0	-7.2917	85.495	5.9
2009	1	1	500	0	0	-7.3417	85.662	6.1417
2009	1	1	600	0	0	-7.1717	83.28	6.9867
2009	1	1	700	0	0	-6.8317	81.688	7.6667
2009	1	1	800	0	15.61	-6.4533	80.925	8.5283
2009	1	1	900	0	130.63	-5.6367	78.633	8.5117
2009	1	1	1000	0	277.26	-4.2733	75.265	9.3233
2009	1	1	1100	0	384.37	-3.1667	72.3	9.6383
2009	1	1	1200	0	467.39	-2.03	70.327	9.9517
2009	1	1	1300	0	392.37	-0.9033	70.005	9.33
2009	1	1	1400	0	180.08	-0.455	69.727	8.7117
2009	1	1	1500	0	114.83	0.1	69.892	7.855
2009	1	1	1600	0	64.19	0.44	71.548	7.63
2009	1	1	1700	0	4.34	0.2967	75.5	6.3483
2009	1	1	1800	0	0	0.0217	79.953	4.9067
2009	1	1	1900	0	0	-0.29	85.74	3.6467
2009	1	1	2000	0	0	-0.3767	88.222	3.585
2009	1	1	2100	0	0	0.1833	82.855	4.1983
2009	1	1	2200	0	0	0.2883	83.672	4.775
2009	1	1	2300	0	0	-0.2567	86.868	4.6067
2009	1	1	2400	0	0	-0.82	85.203	5.3233
2009	1	2	100	0	0	-1.0383	85.268	5.2867
2009	1	2	200	0	0	-1.385	85.548	4.92
2009	1	2	300	0	0	-1.775	86.092	3.6633
2009	1	2	400	0	0	-0.6233	78.763	4.8883
2009	1	2	500	0	0	-0.8633	79.667	5.1617
2009	1	2	600	0	0	-1.285	81.413	4.3617
2009	1	2	700	0	0	-1.7183	82.913	4.4683
2009	1	2	800	0	6.53	-1.7467	84.683	3.6633
2009	1	2	900	0	61.63	-0.8283	81.767	3.4533
2009	1	2	1000	0	124.8	0.37	75.592	3.9033
2009	1	2	1100	0	193.24	0.945	70.64	4.765
2009	1	2	1200	0	248.05	1.4317	68.44	4.1017
2009	1	2	1300	0	457.77	2.4767	60.012	3.31
2009	1	2	1400	0	404.31	3.7617	57.172	2.31
2009	1	2	1500	0	231.96	3.935	56.292	2.0083
2009	1	2	1600	0	87.78	3.525	58.085	1.3767
2009	1	2	1700	0	8.43	2.5983	61.39	1.08
2009	1	2	1800	0	0	1.8917	64.81	1.295
2009	1	2	1900	0	0	1.1767	71.265	0.7833
2009	1	2	2000	0	0	0.0533	75.952	3.7767
2009	1	2	2100	0	0	-1.005	80.668	3.5367
2009	1	2	2200	0	0	-1.855	79.43	2.9333
2009	1	2	2300	0	0	-2.51	79.008	3.895
2009	1	2	2400	0	0	-2.9367	78.98	4.9283
2009	1	3	100	0	0	-3.0433	78.497	4.7983
2009	1	3	200	0	0	-3.335	79.915	5.4967
2009	1	3	300	0	0	-3.665	79.162	5.825
2009	1	3	400	0	0	-3.4	79.008	5.6533
2009	1	3	500	0	0	-2.6717	78.763	6.6133
2009	1	3	600	0	0	-1.6483	75.24	7.5183
2009	1	3	700	0	0	-1.1067	74.162	7.605
2009	1	3	800	0	0.92	-0.6017	73.383	8.1633
2009	1	3	900	0	33.08	-0.0633	74.183	8.1333
2009	1	3	1000	0	58.47	0.63	75.843	8.325
2009	1	3	1100	0	97.15	1.5633	76.808	8.6483
2009	1	3	1200	0	133.94	2.0383	80.34	8.1
2009	1	3	1300	0	110.96	2.4133	85.687	7.17
2009	1	3	1400	0	88.2	2.9233	87.57	8.3633
2009	1	3	1500	0.254	65.98	3.5417	86.57	7.255
2009	1	3	1600	0.254	13.49	3.75	88.55	6.645
2009	1	3	1700	0	0	4.11	89.463	6.6883
2009	1	3	1800	0	0	4.68	90.138	7.8183
2009	1	3	1900	0	0	5.05	97.01	8.06
2009	1	3	2000	0	0	5.3283	100	8.6167
2009	1	3	2100	0	0	5.175	100	7.9767
2009	1	3	2200	0	0	5.11	100	6.735
2009	1	3	2300	0	0	5.235	100	6.65
2009	1	3	2400	0	0	5.1767	100	6.515
2009	1	4	100	0	0	5.175	100	6.1617
2009	1	4	200	0	0	5.4383	100	6.17
2009	1	4	300	0	0	5.9617	100	4.5817
2009	1	4	400	0	0	6.2417	100	3.0333
2009	1	4	500	0.254	0	6.8683	100	5.04
2009	1	4	600	0	0	5.5467	100	7.67
2009	1	4	700	0	0	3.595	100	8.545
2009	1	4	800	0	0	2.2583	100	8.28
2009	1	4	900	0	23.45	1.645	100	9.035
2009	1	4	1000	0	99.14	1.7817	100	9.9133
2009	1	4	1100	0	43.74	0.7833	100	9.53
2009	1	4	1200	0	66.54	-0.4683	100	9.3517
2009	1	4	1300	0	117.02	-0.845	100	9.3233
2009	1	4	1400	0	134.85	-1.2633	100	9.1433
2009	1	4	1500	0	223.9	-1.3367	95.115	9.6067
2009	1	4	1600	0	122.11	-1.6417	87.493	9.8233
2009	1	4	1700	0	16.54	-2.5367	82.475	9.1433
2009	1	4	1800	0	0	-3.305	73.535	9.0767
2009	1	4	1900	0	0	-4.1817	73.067	9.155
2009	1	4	2000	0	0	-4.845	72.23	9.7983
2009	1	4	2100	0	0	-5.2117	70.948	9.4783
2009	1	4	2200	0	0	-5.6283	67.603	8.9683
2009	1	4	2300	0	0	-5.985	68.03	8.095
2009	1	4	2400	0	0	-6.2883	67.695	7.1567
2009	1	5	100	0	0	-6.585	67.465	6.375
2009	1	5	200	0	0	-6.8483	70.475	5.5067
2009	1	5	300	0	0	-6.675	65.995	5.135
2009	1	5	400	0	0	-6.7567	64.922	5.7083
2009	1	5	500	0	0	-7.2283	66.107	5.785
2009	1	5	600	0	0	-7.77	68.415	4.6733
2009	1	5	700	0	0	-8.4417	71.08	3.6717
2009	1	5	800	0	21.23	-8.6183	71.365	2.495
2009	1	5	900	0	120.06	-8.1767	67.397	2.0433
2009	1	5	1000	0	300.4	-6.96	61.935	1.8083
2009	1	5	1100	0	409.66	-5.585	59.418	1.3267
2009	1	5	1200	0	398.86	-4.1917	57.878	1.0517
2009	1	5	1300	0	482.01	-2.9783	57.128	1.5117
2009	1	5	1400	0	362.56	-2.165	59.882	1.2817
2009	1	5	1500	0	191.16	-2.3933	60.778	1.435
2009	1	5	1600	0	112.83	-2.7767	57.263	2.0217
2009	1	5	1700	0	19.6	-3.2267	61.117	2.9067
2009	1	5	1800	0	0	-3.6733	70.457	2.9217
2009	1	5	1900	0	0	-4.185	76.163	2.81
2009	1	5	2000	0	0	-4.5133	76.003	2.67
2009	1	5	2100	0	0	-4.725	74.847	2.9967
2009	1	5	2200	0	0	-4.6617	74.022	3.48
2009	1	5	2300	0	0	-4.7517	75.275	3.7633
2009	1	5	2400	0	0	-4.6883	77.13	4.57
2009	1	6	100	0	0	-4.4417	77.967	4.7917
2009	1	6	200	0	0	-4.1883	79.168	5.0767
2009	1	6	300	0	0	-3.4717	78.193	5.1667
2009	1	6	400	0	0	-3.085	79.077	4.13
2009	1	6	500	0.254	0	-2.8633	80.867	4.09
2009	1	6	600	0	0	-2.7767	82.35	4.755
2009	1	6	700	0.254	0	-2.4983	81.977	2.6433
2009	1	6	800	0	0	-2.5733	84.047	3.26
2009	1	6	900	0	10.84	-2.7067	88.685	4.4433
2009	1	6	1000	0	49.66	-2.645	96.6	5.5033
2009	1	6	1100	0	31.53	-2.225	96.838	3.6317
2009	1	6	1200	0	51.43	-1.855	97.548	4.065
2009	1	6	1300	0	52.52	-1.475	98.045	3.9
2009	1	6	1400	0	41.61	-1.1567	98.613	3.47
2009	1	6	1500	0	34.79	-0.9183	98.535	3.095
2009	1	6	1600	0	17.65	-0.825	98.167	2.8
2009	1	6	1700	0	0	-0.895	98.305	2.5533
2009	1	6	1800	0	0	-0.9017	98.782	2.7517
2009	1	6	1900	0	0	-0.9683	99.21	2.6133
2009	1	6	2000	0	0	-1.0467	99.352	2.8483
2009	1	6	2100	0	0	-1.2883	99.398	3.515
2009	1	6	2200	0.254	0	-1.515	99.188	4.3767
2009	1	6	2300	0	0	-1.78	98.683	5.745
2009	1	6	2400	0	0	-2.0667	97.028	5.1183
2009	1	7	100	0	0	-2.4517	94.277	4.6917
2009	1	7	200	0	0	-2.5967	94.11	4.7517
2009	1	7	300	0	0	-2.5883	94.925	3.6133
2009	1	7	400	0	0	-2.35	95.572	3.285
2009	1	7	500	0	0	-2.0267	93.857	4.9267
2009	1	7	600	0	0	-2.065	93.237	5.15
2009	1	7	700	0	0	-2.5267	92.253	4.83
2009	1	7	800	0	5.87	-2.65	91.515	4.765
2009	1	7	900	0	97.55	-2.3867	90.03	6.245
2009	1	7	1000	0	160.62	-2.3567	85.843	8.675
2009	1	7	1100	0	146.27	-2.96	83.618	10.397
2009	1	7	1200	0	103.56	-4.48	84.07	11.517
2009	1	7	1300	0	130.17	-4.3917	80.34	11.897
2009	1	7	1400	0	85.2	-4.3283	80.33	10.728
2009	1	7	1500	0	58.03	-3.7283	79.255	10.595
2009	1	7	1600	0.254	39.95	-3.4917	79.168	10.718
2009	1	7	1700	0	2.58	-3.5467	76.218	10.157
2009	1	7	1800	0	0	-3.825	77.29	7.6467
2009	1	7	1900	0.254	0	-3.8917	79.977	7.0667
2009	1	7	2000	0.254	0	-4.1	86.97	6.065
2009	1	7	2100	0.254	0	-3.6833	84.847	7.875
2009	1	7	2200	0.254	0	-4.6483	82.555	9.7
2009	1	7	2300	0.254	0	-5.63	78.507	10.202
2009	1	7	2400	0	0	-7.0583	78.08	9.3267
2009	1	8	100	0	0	-7.98	81.105	8.49
2009	1	8	200	0	0	-8.82	80.87	7.235
2009	1	8	300	0	0	-9.23	81.343	7.175
2009	1	8	400	0	0	-9.4333	82.083	7.2917
2009	1	8	500	0.254	0	-9.405	82.537	8.4367
2009	1	8	600	0.254	0	-9.3917	82.765	8.5533
2009	1	8	700	0.254	0	-9.755	81.233	8.0017
2009	1	8	800	0.254	16.23	-10.658	81.85	6.2083
2009	1	8	900	0.254	123.57	-10.69	81.357	7.535
2009	1	8	1000	0	295.96	-10.033	79.475	7.225
2009	1	8	1100	0	409.48	-8.9	77.983	6.7567
2009	1	8	1200	0	468	-7.6883	78.338	6.6167
2009	1	8	1300	0	474.4	-6.13	77.62	7.4017
2009	1	8	1400	0	391.27	-5.0067	75.357	7.1433
2009	1	8	1500	0	311.83	-4.0383	74.058	6.2983
2009	1	8	1600	0	156.29	-3.4533	73.265	5.2067
2009	1	8	1700	0	23.97	-3.46	74.533	4.69
2009	1	8	1800	0	0	-4.3817	79.307	3.1
2009	1	8	1900	0	0	-5.155	81.97	2.9717
2009	1	8	2000	0	0	-5.46	81.877	3.0017
2009	1	8	2100	0	0	-5.6683	81.91	2.0383
2009	1	8	2200	0	0	-5.9733	84.115	2.27
2009	1	8	2300	0	0	-6.6783	86.388	3.2667
2009	1	8	2400	0	0	-6.6983	87.563	2.5017
2009	1	9	100	0	0	-6.0717	88.617	2.0433
2009	1	9	200	0	0	-5.1367	89.332	2.1567
2009	1	9	300	0	0	-4.66	88.485	2.5667
2009	1	9	400	0	0	-4.0483	86.053	4.1067
2009	1	9	500	0	0	-3.5183	84.572	4.0817
2009	1	9	600	0	0	-3.1333	82.575	4.8433
2009	1	9	700	0	0	-2.6467	79.65	5.465
2009	1	9	800	0	5.5	-2.4483	77.658	7.7933
2009	1	9	900	0	112.96	-1.8167	74.355	8.7617
2009	1	9	1000	0	281.9	-0.135	66.848	10.03
2009	1	9	1100	0	398.94	1.5533	58.147	10.317
2009	1	9	1200	0	423.26	2.67	57.503	9.8617
2009	1	9	1300	0	363.98	3.6	60.77	8.8483
2009	1	9	1400	0	285.31	4.4283	61.378	8.0383
2009	1	9	1500	0	254.46	4.7717	63.638	6.4967
2009	1	9	1600	0	99.55	5.0017	65.338	5.24
2009	1	9	1700	0	7.85	3.595	72.793	3.6817
2009	1	9	1800	0	0	2.495	79.613	3.9567
2009	1	9	1900	0	0	2.1767	83.673	4.6683
2009	1	9	2000	0	0	2.355	80.718	4.8917
2009	1	9	2100	0	0	2.315	76.5	4.8433
2009	1	9	2200	0	0	2.37	72.603	4.0433
2009	1	9	2300	0	0	1.84	77.963	4.69
2009	1	9	2400	0	0	1.5233	82.088	6.0383
2009	1	10	100	0	0	1.4483	82.918	5.6283
2009	1	10	200	0	0	1.6283	80.873	5.1617
2009	1	10	300	0	0	1.0383	86.37	5.7383
2009	1	10	400	1.016	0	-0.1333	93.985	7.2433
2009	1	10	500	0.254	0	-0.7	94.575	5.0417
2009	1	10	600	0.508	0	-1.1583	94.068	4.2833
2009	1	10	700	0.254	0	-1.6517	93.035	3.3717
2009	1	10	800	0	0	-1.825	94.213	2.7467
2009	1	10	900	0	6.93	-1.9017	93.88	2.5617
2009	1	10	1000	0.254	16.62	-1.9567	95.245	2.545
2009	1	10	1100	0.254	48.81	-2.27	95.365	2.5717
2009	1	10	1200	0.254	51.9	-2.51	93.552	2.835
2009	1	10	1300	0.254	37.87	-2.3183	92.637	2.7533
2009	1	10	1400	0	38.9	-1.875	91.155	3.0183
2009	1	10	1500	0	26.84	-1.4883	90.558	2.46
2009	1	10	1600	0	14.12	-2.155	92.707	2.8417
2009	1	10	1700	0	0	-2.4967	91.745	2.9
2009	1	10	1800	0	0	-2.695	90.153	3.0933
2009	1	10	1900	0	0	-3.7867	90.325	3.2617
2009	1	10	2000	0	0	-4.3083	89.532	2.555
2009	1	10	2100	0	0	-4.8483	89.202	3.005
2009	1	10	2200	0	0	-5.425	88.857	2.6767
2009	1	10	2300	0	0	-6.1417	87.733	2.6267
2009	1	10	2400	0	0	-6.07	86.667	2.6667
2009	1	11	100	0	0	-5.8383	86.577	2.105
2009	1	11	200	0	0	-5.885	87.61	1.3067
2009	1	11	300	0	0	-5.945	88.33	1.64
2009	1	11	400	0	0	-6.2917	89.798	1.6233
2009	1	11	500	0	0	-6.865	89.963	1.9
2009	1	11	600	0	0	-7.0483	88.803	1.42
2009	1	11	700	0	0	-6.8883	86.007	1.8333
2009	1	11	800	0	4.88	-6.9367	83.472	1.4667
2009	1	11	900	0	56.58	-6.3967	86.51	1.6717
2009	1	11	1000	0	110.12	-5.3517	88.022	2.33
2009	1	11	1100	0.254	133.38	-4.7783	80.522	3.4933
2009	1	11	1200	0.254	173.9	-4.8017	81.332	4.2417
2009	1	11	1300	0.254	152.06	-4.2367	84.153	4.065
2009	1	11	1400	0.254	187.16	-3.5817	88.345	4.065
2009	1	11	1500	0.254	143.62	-2.8517	84.238	4.9217
2009	1	11	1600	0	35.13	-2.2333	83.227	5.0983
2009	1	11	1700	0	2.38	-1.99	83.24	4.14
2009	1	11	1800	0	0	-2	84.965	4.2017
2009	1	11	1900	0	0	-1.9967	85.295	3.9333
2009	1	11	2000	0	0	-1.9383	85.213	3
2009	1	11	2100	0	0	-2.085	85.195	5.1467
2009	1	11	2200	0	0	-2.895	83.733	6.69
2009	1	11	2300	0	0	-3.3733	87.482	5.3367
2009	1	11	2400	0	0	-3.89	86.405	5.8267
2009	1	12	100	0	0	-4.5717	84.868	4.235
2009	1	12	200	0	0	-4.6667	85.065	4.1567
2009	1	12	300	0	0	-4.72	86.388	3.6
2009	1	12	400	0	0	-4.9	86.9	3.175
2009	1	12	500	0	0	-5.1183	87.327	2.4417
2009	1	12	600	0	0	-5.5483	88.915	3.3133
2009	1	12	700	0	0	-6.0533	89.352	1.9467
2009	1	12	800	0	2.76	-6.1833	89.89	2.14
2009	1	12	900	0	31.49	-5.8283	90.692	3.47
2009	1	12	1000	0	56.17	-5.4967	90.69	5.46
2009	1	12	1100	0	85.83	-5.0183	90.473	5.7667
2009	1	12	1200	0	136.79	-4.535	89.03	5.7333
2009	1	12	1300	0	210.2	-3.7367	87.487	5.73
2009	1	12	1400	0	344.22	-2.0983	84.678	5.1767
2009	1	12	1500	0	231.54	-0.7133	83.19	5.4233
2009	1	12	1600	0	58.93	-0.15	84.205	5.4967
2009	1	12	1700	0.254	2.15	-0.535	91.448	5.5133
2009	1	12	1800	0.254	0	-0.33	89.962	6.8917
2009	1	12	1900	0	0	0.0083	88.705	6.4733
2009	1	12	2000	0	0	0.37	90.517	5.975
2009	1	12	2100	0	0	0.915	90.757	5.8083
2009	1	12	2200	0	0	1.0983	94.585	4.6017
2009	1	12	2300	0.254	0	0.8817	97.78	4.645
2009	1	12	2400	0	0	0.755	93.022	7.155
2009	1	13	100	0	0	0.2217	94.585	5.6267
2009	1	13	200	0	0	-0.08	92.035	7.23
2009	1	13	300	0.254	0	-2.1467	90.45	12.172
2009	1	13	400	0	0	-4.5417	85.872	12.598
2009	1	13	500	0.254	0	-5.5983	82.565	12.035
2009	1	13	600	0.254	0	-6.4267	81.88	10.768
2009	1	13	700	0.254	0	-7.3283	81.702	10.978
2009	1	13	800	0.254	1.23	-8.0517	78.01	10.535
2009	1	13	900	0.254	51.4	-8.5383	81.84	9.2883
2009	1	13	1000	0.254	230.03	-9.1133	82.743	9.645
2009	1	13	1100	0.254	363.3	-10.118	81.398	9.8217
2009	1	13	1200	0.254	267.93	-10.875	79.882	8.8317
2009	1	13	1300	0.254	238.04	-11.557	78.475	8.4683
2009	1	13	1400	0.254	314.99	-11.802	76.627	8.0567
2009	1	13	1500	0	275.34	-11.627	74.547	7.455
2009	1	13	1600	0	141.57	-11.562	73.597	7.205
2009	1	13	1700	0	34.12	-12	74.303	5.82
2009	1	13	1800	0	0	-12.793	77.048	4.2467
2009	1	13	1900	0	0	-13.49	79.168	2.58
2009	1	13	2000	0	0	-13.87	78.815	1.3717
2009	1	13	2100	0	0	-13.855	81.192	1.5183
2009	1	13	2200	0	0	-13.425	77.813	1.3183
2009	1	13	2300	0	0	-12.987	78.268	3.4867
2009	1	13	2400	0	0	-12.382	76.843	4.2633
2009	1	14	100	0.254	0	-11.978	77.92	4.84
2009	1	14	200	0.254	0	-11.748	85.642	6.385
2009	1	14	300	0.254	0	-11.257	88.845	7.8033
2009	1	14	400	0.254	0	-10.802	91.007	8.2317
2009	1	14	500	0.254	0	-10.247	91.365	8.0083
2009	1	14	600	0.254	0	-9.8367	90.752	8.48
2009	1	14	700	0.254	0	-8.8433	89.988	8.95
2009	1	14	800	0.254	9.34	-7.705	85.352	8.3917
2009	1	14	900	0	61.2	-6.4383	79.027	6.8583
2009	1	14	1000	0	108.28	-4.6533	74.835	5.8167
2009	1	14	1100	0	128.67	-2.38	72.975	8.085
2009	1	14	1200	0.254	199.84	-4.3383	81.717	11.835
2009	1	14	1300	0.254	329.12	-6.795	85.917	12.062
2009	1	14	1400	0.254	281.64	-10.715	84.093	11.895
2009	1	14	1500	0.254	263.88	-10.973	82.735	11.918
2009	1	14	1600	0.254	173.22	-11.928	82.215	11.223
2009	1	14	1700	0.254	28.05	-12.745	80.417	9.995
2009	1	14	1800	0	0	-13.447	78.792	10.113
2009	1	14	1900	0	0	-13.885	75.295	10.62
2009	1	14	2000	0	0	-15.003	74.325	10.147
2009	1	14	2100	0	0	-15.837	72.888	7.8917
2009	1	14	2200	0	0	-16.865	75.065	8.0367
2009	1	14	2300	0	0	-17.76	75.425	7.735
2009	1	14	2400	0	0	-18.82	74.942	7.1633
2009	1	15	100	0	0	-19.897	74.543	6.6267
2009	1	15	200	0	0	-20.942	74.153	6.1367
2009	1	15	300	0	0	-21.915	72.257	4.8983
2009	1	15	400	0	0	-22.683	71.48	5.825
2009	1	15	500	0	0	-23.322	72.625	6.3083
2009	1	15	600	0	0	-23.972	73.447	6.1117
2009	1	15	700	0	0	-24.865	73.873	5.56
2009	1	15	800	0	25.42	-25.147	72.302	6.17
2009	1	15	900	0	175.8	-24.688	72.608	6.7617
2009	1	15	1000	0	342.65	-24.01	71.632	6.9417
2009	1	15	1100	0	479.62	-23.225	70.242	7.4067
2009	1	15	1200	0	552.27	-22.142	69.257	7.75
2009	1	15	1300	0	556.28	-21.208	64.167	7.83
2009	1	15	1400	0	493.27	-20.332	62.082	7.605
2009	1	15	1500	0	369.7	-19.837	62.895	7.5483
2009	1	15	1600	0	202.59	-19.78	64.438	6.9733
2009	1	15	1700	0	42.84	-20.347	66.322	5.8917
2009	1	15	1800	0	0	-21.483	69.212	4.3833
2009	1	15	1900	0	0	-21.947	69.3	4.3133
2009	1	15	2000	0	0	-22.238	70.212	4.4283
2009	1	15	2100	0	0	-22.417	70.073	4.7033
2009	1	15	2200	0	0	-22.805	70.675	4.8933
2009	1	15	2300	0	0	-23.19	73.377	5.5733
2009	1	15	2400	0	0	-23.547	73.51	5.645
2009	1	16	100	0	0	-24.113	73.302	5.5667
2009	1	16	200	0	0	-24.745	73.942	4.17
2009	1	16	300	0	0	-25.288	74.973	1.95
2009	1	16	400	0	0	-25.797	76.488	2.9117
2009	1	16	500	0	0	-25.998	76.653	4.1383
2009	1	16	600	0	0	-26.237	76.897	4.1817
2009	1	16	700	0	0	-25.985	76.377	3.4917
2009	1	16	800	0	29.21	-25.997	76.005	3.14
2009	1	16	900	0	181.51	-24.06	72.692	1.9833
2009	1	16	1000	0	351.59	-19.635	62.692	0.825
2009	1	16	1100	0.254	479.19	-18.733	62.803	1.375
2009	1	16	1200	0.254	537.14	-17.847	64.89	3.5667
2009	1	16	1300	0	537.21	-15.902	63.582	3.6267
2009	1	16	1400	0	488.95	-14.603	59.693	3.77
2009	1	16	1500	0	368.7	-13.343	57.598	4.1983
2009	1	16	1600	0	205.17	-12.473	56.785	4.6133
2009	1	16	1700	0	44.46	-13.01	60.462	4.3333
2009	1	16	1800	0	0	-14.587	65.303	4.6067
2009	1	16	1900	0	0	-15.263	63.357	4.675
2009	1	16	2000	0	0	-15.115	61.885	5.21
2009	1	16	2100	0	0	-14.927	64.27	5.805
2009	1	16	2200	0	0	-14.787	67.077	6.1117
2009	1	16	2300	0	0	-14.813	68.915	6.025
2009	1	16	2400	0	0	-13.875	70.5	5.8017
2009	1	17	100	0	0	-11.988	66.988	7.0833
2009	1	17	200	0	0	-11.025	66.172	8.04
2009	1	17	300	0	0	-10.612	66.11	8.8933
2009	1	17	400	0	0	-10.1	65.925	10.037
2009	1	17	500	0	0	-9.65	65.947	10.59
2009	1	17	600	0	0	-9.19	67.113	10.645
2009	1	17	700	0	0	-8.915	67.403	11.087
2009	1	17	800	0	17.69	-8.6767	65.648	11.337
2009	1	17	900	0	78.37	-8.3733	66.205	10.883
2009	1	17	1000	0	313.44	-7.3717	65.815	12.017
2009	1	17	1100	0	444.27	-5.5067	65.787	11.77
2009	1	17	1200	0	508.28	-3.2717	65.012	11.578
2009	1	17	1300	0	451.83	-1.6167	67.558	11.458
2009	1	17	1400	0	310.61	-0.4367	71.233	11.065
2009	1	17	1500	0	127.82	0.26	73.623	9.0267
2009	1	17	1600	0	29.88	0.3583	80.823	10.062
2009	1	17	1700	0	0.1	-0.2117	85.698	9.335
2009	1	17	1800	0	0	-0.255	85.453	10.18
2009	1	17	1900	0.254	0	-2.6	85.555	12.365
2009	1	17	2000	0	0	-2.3483	84.128	8.75
2009	1	17	2100	0	0	-1.6667	83.787	10.87
2009	1	17	2200	0.254	0	-1.8133	90.867	7.3733
2009	1	17	2300	0.254	0	-1.6583	92.138	7.3233
2009	1	17	2400	0.254	0	-3.23	88.297	8
2009	1	18	100	0.254	0	-4.5717	78.545	7.5417
2009	1	18	200	0	0	-4.9883	74.442	7.605
2009	1	18	300	0	0	-5.4017	74.107	7.2233
2009	1	18	400	0	0	-5.5717	77.61	6.3967
2009	1	18	500	0	0	-5.7767	78.688	7.1433
2009	1	18	600	0.254	0	-6.0467	77.547	9.395
2009	1	18	700	0.254	0	-6.5967	78.018	9.3483
2009	1	18	800	0.254	3.74	-6.7667	80.135	6.795
2009	1	18	900	0.254	112.83	-6.5367	82.108	5.9967
2009	1	18	1000	0.254	194.28	-6.9467	73.658	7.8533
2009	1	18	1100	0	311.3	-7.5933	68.372	7.1
2009	1	18	1200	0	352.48	-7.3167	71.413	4.4517
2009	1	18	1300	0	430.87	-6.4167	73.863	5.2583
2009	1	18	1400	0	395.18	-5.4917	75.765	6.7083
2009	1	18	1500	0	214.19	-4.9067	77.362	7.1733
2009	1	18	1600	0	102.59	-4.2517	78.787	6.6567
2009	1	18	1700	0.254	18.93	-4.24	80.757	6.0333
2009	1	18	1800	0.254	0	-4.47	85.278	5.24
2009	1	18	1900	0.254	0	-4.5817	86.848	4.4083
2009	1	18	2000	0.254	0	-5.3533	90.005	4.47
2009	1	18	2100	0.254	0	-7.715	90.185	5.2867
2009	1	18	2200	0.254	0	-8.5183	89.707	5.35
2009	1	18	2300	0.254	0	-8.835	87.003	5.455
2009	1	18	2400	0	0	-10.275	85.147	5.65
2009	1	19	100	0	0	-12.488	89.793	4.8233
2009	1	19	200	0	0	-12.935	91.488	4.8417
2009	1	19	300	0	0	-13.625	89.89	4.9533
2009	1	19	400	0	0	-14.442	89.642	4.135
2009	1	19	500	0	0	-14.762	89.83	4.6567
2009	1	19	600	0	0	-15.203	89.08	4.285
2009	1	19	700	0	0	-14.828	88.818	4.7583
2009	1	19	800	0	26.37	-14.458	88.512	4.39
2009	1	19	900	0	177.72	-13.517	88.06	4.505
2009	1	19	1000	0	345.37	-12.032	86.84	4.2817
2009	1	19	1100	0	473.18	-10.672	83.952	5.71
2009	1	19	1200	0	546.6	-9.175	81.742	6.2833
2009	1	19	1300	0	554.47	-8.1167	80.558	6.6567
2009	1	19	1400	0	474.72	-7.6167	78.553	7.27
2009	1	19	1500	0	353.15	-7.1917	76.292	7.6783
2009	1	19	1600	0	206.41	-7.105	76.853	5.3983
2009	1	19	1700	0	34.36	-8.0883	79.493	4.7817
2009	1	19	1800	0	0	-8.4817	82.257	4.3583
2009	1	19	1900	0	0	-8.96	84.028	4.5433
2009	1	19	2000	0	0	-9.1233	84.002	4.8167
2009	1	19	2100	0	0	-8.6817	85.892	5.6333
2009	1	19	2200	0.254	0	-8.36	90.317	5.7467
2009	1	19	2300	0.254	0	-8.8283	91.292	4.2367
2009	1	19	2400	0	0	-10.212	92.612	3.6233
2009	1	20	100	0	0	-10.898	93.6	3.4067
2009	1	20	200	0	0	-11.888	92.165	3.9917
2009	1	20	300	0	0	-12.577	90.997	4.0233
2009	1	20	400	0	0	-13.093	90.432	4.1417
2009	1	20	500	0	0	-13.482	90.043	4.4067
2009	1	20	600	0	0	-14.428	89.162	3.9583
2009	1	20	700	0	0	-14.903	88.76	3.895
2009	1	20	800	0	24.07	-14.887	88.397	3.5067
2009	1	20	900	0	172.93	-14.215	88.07	3.4083
2009	1	20	1000	0	335.87	-11.8	88.613	5.3783
2009	1	20	1100	0.254	468.27	-10.157	84.78	4.8167
2009	1	20	1200	0.254	472.23	-9.28	82.357	5.3183
2009	1	20	1300	0.254	408.39	-9.2033	80.777	6.05
2009	1	20	1400	0.254	357.66	-8.905	79.545	6.4967
2009	1	20	1500	0	373.69	-8.3333	76.102	5.1367
2009	1	20	1600	0	212.89	-7.64	74	4.8867
2009	1	20	1700	0	51.78	-8.185	77.23	4.475
2009	1	20	1800	0	0	-9.87	80.673	3.5467
2009	1	20	1900	0	0	-11.553	84.49	3.5967
2009	1	20	2000	0	0	-12.19	85.362	3.5367
2009	1	20	2100	0	0	-12.562	85.192	2.58
2009	1	20	2200	0	0	-13.033	85.798	2.5567
2009	1	20	2300	0	0	-13.485	87.612	2.0283
2009	1	20	2400	0	0	-14.193	88.883	2.0017
2009	1	21	100	0	0	-15.217	89.57	2.0617
2009	1	21	200	0	0	-16.06	89.743	2.8
2009	1	21	300	0	0	-14.638	89.713	2.3583
2009	1	21	400	0	0	-12.535	89.035	3.1283
2009	1	21	500	0	0	-11.102	86.843	3.3483
2009	1	21	600	0	0	-10.257	85.618	3.4883
2009	1	21	700	0	0	-10.693	85.498	4.5033
2009	1	21	800	0	28.07	-11.075	85.423	4.4433
