year	month	day	Time	Pcpn	Sol	TAir	RHum	Wind
2008	1	2	2400	0	0	-15.08	86.015	1.605
2008	1	3	100	0	0	-15.14	86.425	2.465
2008	1	3	200	0	0	-15.52	86.85	2.46
2008	1	3	300	0	0	-15.67	87.375	2.15
2008	1	3	400	0	0	-15.735	87.355	2.13
2008	1	3	500	0	0	-15.805	87.11	1.795
2008	1	3	600	0	0	-15.78	86.705	1.64
2008	1	3	700	0	0	-15.775	86.97	2.37
2008	1	3	800	0	15.16	-15.5	87.32	2.97
2008	1	3	900	0	141.39	-13.565	84.495	3.685
2008	1	3	1000	0	290.87	-11.625	80.47	5.265
2008	1	3	1100	0	406.79	-9.445	75.57	6.615
2008	1	3	1200	0	469.23	-7.84	72.3	7.41
2008	1	3	1300	0	432.76	-6.35	71.62	7.965
2008	1	3	1400	0	368	-5.245	71.73	8.08
2008	1	3	1500	0	255.08	-4.205	70.52	8.02
2008	1	3	1600	0	140.81	-3.585	67.63	9.01
2008	1	3	1700	0	14.07	-4.02	71.83	7.88
2008	1	3	1800	0	0	-4.795	76.78	7.67
2008	1	3	1900	0	0	-5.405	79.72	7.36
2008	1	3	2000	0	0	-5.525	80.385	8.225
2008	1	3	2100	0	0	-5.795	81.12	6.795
2008	1	3	2200	0	0	-5.935	81.265	7.25
2008	1	3	2300	0	0	-5.35	79.885	8.465
2008	1	3	2400	0	0	-4.65	76.855	9.23
2008	1	4	100	0	0	-4.035	73.62	9.68
2008	1	4	200	0	0	-3.865	73.805	9.06
2008	1	4	300	0	0	-4.025	73.885	8.615
2008	1	4	400	0	0	-4.36	74.905	7.91
2008	1	4	500	0	0	-4.36	74.085	8.01
2008	1	4	600	0	0	-4.67	75.6	6.55
2008	1	4	700	0	0	-4.725	75.31	7.18
2008	1	4	800	0	12.85	-4.73	73.685	8.075
2008	1	4	900	0	116.29	-3.805	71.47	8.795
2008	1	4	1000	0	246.62	-2.375	66.15	9.79
2008	1	4	1100	0	410.8	-0.8	62.08	10.51
2008	1	4	1200	0	456.59	1.05	59.385	10.585
2008	1	4	1300	0	389.91	2.305	58.42	10.64
2008	1	4	1400	0	297.83	2.865	59.775	10.18
2008	1	4	1500	0	235.77	3.61	59.575	9.98
2008	1	4	1600	0	60.5	2.77	66.28	7.055
2008	1	4	1700	0	4.87	2.25	62.695	7.86
2008	1	4	1800	0	0	2.175	60.295	8.71
2008	1	4	1900	0	0	2.115	58.64	9.43
2008	1	4	2000	0	0	1.94	56.78	9.715
2008	1	4	2100	0	0	1.895	55.42	9.465
2008	1	4	2200	0	0	1.7	56.09	8.775
2008	1	4	2300	0	0	1.37	60.215	7.11
2008	1	4	2400	0	0	1.27	62.515	7.04
2008	1	5	100	0	0	1.795	61.73	7.385
2008	1	5	200	0	0	2.12	63.47	7.655
2008	1	5	300	0.127	0	2.455	67.245	7.645
2008	1	5	400	1.016	0	2.145	80.995	8.41
2008	1	5	500	0.762	0	2.39	87.16	8.85
2008	1	5	600	1.016	0	3.05	91.63	8.84
2008	1	5	700	0.127	0	3.53	91.27	8.215
2008	1	5	800	0	0	4.015	91.73	8.445
2008	1	5	900	0	47.6	4.365	92.685	8.69
2008	1	5	1000	0	127.73	5.155	92.52	9.35
2008	1	5	1100	0	133.56	6.145	92.625	9.55
2008	1	5	1200	0	147.55	6.995	91.905	11.065
2008	1	5	1300	0	107.35	7.12	92.19	10.17
2008	1	5	1400	0	115.91	7.5	91.65	9.895
2008	1	5	1500	0	79.82	7.32	92.16	8.79
2008	1	5	1600	0	29.91	6.945	92.98	7.935
2008	1	5	1700	0	0	6.595	93.59	7.495
2008	1	5	1800	0	0	6.245	95.385	6.56
2008	1	5	1900	0	0	6.265	96.87	7.69
2008	1	5	2000	0	0	6.17	97.945	7.37
2008	1	5	2100	0	0	5.995	99.27	7.94
2008	1	5	2200	0	0	6.01	99.795	6.755
2008	1	5	2300	0	0	5.91	100	6.18
2008	1	5	2400	0	0	6.59	100	6.18
2008	1	6	100	0	0	7.645	100	6.855
2008	1	6	200	0	0	7.825	100	6.79
2008	1	6	300	0	0	8.26	100	6.77
2008	1	6	400	0	0	9.125	100	7.01
2008	1	6	500	0	0	9.775	100	8.055
2008	1	6	600	0	0	10.445	100	8.685
2008	1	6	700	0	0	10.715	100	9.155
2008	1	6	800	0	0	11.11	98.88	9.155
2008	1	6	900	0	27.71	11.75	96.865	8.68
2008	1	6	1000	0	92.57	12.785	94.825	10.015
2008	1	6	1100	0	166.49	13.915	92.915	10.98
2008	1	6	1200	0	228.08	15	90.93	10.35
2008	1	6	1300	0	219.35	15.965	87.93	10.66
2008	1	6	1400	0	117.01	16.22	86.98	9.935
2008	1	6	1500	0	52.03	15.75	88.285	8.155
2008	1	6	1600	0	30.64	15.965	87.36	8.215
2008	1	6	1700	0	3.6	15.265	89.41	7.145
2008	1	6	1800	0	0	14.38	90.935	6.505
2008	1	6	1900	0	0	13.965	91.6	7
2008	1	6	2000	0	0	13.63	92.225	7.445
2008	1	6	2100	0	0	13.455	93.025	7.135
2008	1	6	2200	0	0	13.53	93.965	7.09
2008	1	6	2300	0	0	13.625	94.465	7.05
2008	1	6	2400	0	0	13.655	94.565	6.765
2008	1	7	100	0	0	13.59	94.675	6.595
2008	1	7	200	0	0	13.545	94.78	6.82
2008	1	7	300	0	0	13.81	94.565	7.735
2008	1	7	400	0	0	14.5	93.085	8.61
2008	1	7	500	0	0	14.92	92.23	9.335
2008	1	7	600	0	0	15.35	92.205	9.615
2008	1	7	700	0	0	14.865	93.21	9.19
2008	1	7	800	0	0	14.895	93.865	9.44
2008	1	7	900	0	42.58	15.19	93.655	9.625
2008	1	7	1000	0	132.67	15.9	91.405	10.07
2008	1	7	1100	0	189	16.93	87.81	10.585
2008	1	7	1200	0	290.17	18.385	81.95	12.7
2008	1	7	1300	0	204.98	18.785	79.835	11.535
2008	1	7	1400	0	270.02	19.025	78.195	12.075
2008	1	7	1500	0	117.42	18.82	78.79	12.07
2008	1	7	1600	0	51.35	18.195	82.045	11.625
2008	1	7	1700	0	6.82	17.52	83.68	10.83
2008	1	7	1800	0	0	16.54	87.495	10.565
2008	1	7	1900	0	0	16.175	87.93	10.415
2008	1	7	2000	0.127	0	16.21	87.315	10.425
2008	1	7	2100	0.127	0	16.28	85.245	12.295
2008	1	7	2200	0.127	0	15.89	84.825	8.425
2008	1	7	2300	0.127	0	15.61	85.24	9.18
2008	1	7	2400	0.508	0	14.905	88.405	8.04
2008	1	8	100	0.254	0	14.47	89.305	6.405
2008	1	8	200	2.794	0	14.155	90.135	9.97
2008	1	8	300	6.096	0	13.715	92.59	12.43
2008	1	8	400	14.732	0	13.35	96.66	8.41
2008	1	8	500	3.81	0	13.015	98.55	6.11
2008	1	8	600	1.778	0	12.71	97.805	3.065
2008	1	8	700	1.27	0	12.3	98.23	2.2
2008	1	8	800	1.778	0	11.82	98.845	6.06
2008	1	8	900	0.127	27.66	11.895	98.415	6.575
2008	1	8	1000	0.127	52.3	12.25	97.165	7.355
2008	1	8	1100	0	83.07	12.785	94.63	8.245
2008	1	8	1200	0.127	135.2	13.33	90.13	11.26
2008	1	8	1300	0	219.62	13.715	89.55	11.625
2008	1	8	1400	0	99.87	13.76	90.18	10.735
2008	1	8	1500	0	60.59	13.555	92.57	7.405
2008	1	8	1600	0.127	12.81	12.97	92.48	7.41
2008	1	8	1700	0.127	1.15	11.145	92.745	4.285
2008	1	8	1800	0.254	0	9.485	95.325	6.12
2008	1	8	1900	1.27	0	7.67	94.795	9.82
2008	1	8	2000	0.127	0	5.01	93.795	11.885
2008	1	8	2100	0	0	3.27	92.685	12.005
2008	1	8	2200	0.254	0	2.57	92.815	11.295
2008	1	8	2300	0.127	0	2.915	92.36	10.94
2008	1	8	2400	0	0	3.05	91.14	12.4
2008	1	9	100	0	0	2.815	90.4	9.44
2008	1	9	200	0	0	2.495	89.03	8.53
2008	1	9	300	0	0	1.21	88.975	7.93
2008	1	9	400	0	0	0.12	89.81	5.275
2008	1	9	500	0	0	-0.39	91.695	4.86
2008	1	9	600	0	0	-0.69	90.895	5.075
2008	1	9	700	0	0	-0.88	90.215	4.135
2008	1	9	800	0	17.91	-0.805	89.81	4.355
2008	1	9	900	0	88.94	-0.56	88.53	4.81
2008	1	9	1000	0	206.41	-0.04	86.5	4.165
2008	1	9	1100	0	321.29	0.785	84.095	3.48
2008	1	9	1200	0	407.67	1.99	82.405	3.26
2008	1	9	1300	0	359.3	2.925	80.525	3.845
2008	1	9	1400	0	364.23	3.84	74.18	3.96
2008	1	9	1500	0	197.18	4.275	73.785	2.57
2008	1	9	1600	0	123.55	4.295	75.165	1.905
2008	1	9	1700	0	17.05	3.89	78.29	2.235
2008	1	9	1800	0	0	3.37	79.765	2.76
2008	1	9	1900	0	0	2.275	83.805	2.93
2008	1	9	2000	0	0	1.485	87.925	3.64
2008	1	9	2100	0	0	1.555	86.93	4.375
2008	1	9	2200	0	0	1.41	87.31	4.18
2008	1	9	2300	0	0	0.835	90.01	3.68
2008	1	9	2400	0	0	0.605	90.265	3.94
2008	1	10	100	0	0	0.635	90.31	4.49
2008	1	10	200	0	0	0.75	88.95	4.555
2008	1	10	300	0	0	0.48	89.315	3.645
2008	1	10	400	0	0	0.44	89.565	3.935
2008	1	10	500	0	0	0.575	89.715	4.57
2008	1	10	600	0	0	0.74	89.425	5.34
2008	1	10	700	0	0	1.135	87.875	6.01
2008	1	10	800	0	1.32	1.095	89.38	6.365
2008	1	10	900	0	70.72	1.58	88.3	5.255
2008	1	10	1000	0	228.65	2.24	88.05	5.84
2008	1	10	1100	0	281.68	4.075	86.02	7.655
2008	1	10	1200	0	110.67	4.72	86.435	8.66
2008	1	10	1300	0	100.04	4.935	88.53	8.085
2008	1	10	1400	0.127	100.74	5.88	89.24	6.88
2008	1	10	1500	0.254	44.45	6.395	92.555	6.2
2008	1	10	1600	2.54	6.54	6.105	96.7	4
2008	1	10	1700	1.524	0	5.965	97.86	1.74
2008	1	10	1800	0.254	0	5.855	98.745	2.33
2008	1	10	1900	0.254	0	6.045	99.375	6.36
2008	1	10	2000	0	0	5.925	94.3	10.66
2008	1	10	2100	0	0	5.285	91.915	10.66
2008	1	10	2200	0	0	4.88	88.735	11.22
2008	1	10	2300	0	0	3.81	89.235	11.56
2008	1	10	2400	0	0	2.765	91.52	12.7
2008	1	11	100	0	0	2.165	91.74	10.87
2008	1	11	200	0	0	1.855	91.275	12
2008	1	11	300	0	0	1.655	91.395	10.875
2008	1	11	400	0	0	1.665	90.54	11.27
2008	1	11	500	0	0	1.655	90.265	10.42
2008	1	11	600	0	0	1.51	89.15	9.705
2008	1	11	700	0	0	1.26	87.63	8.23
2008	1	11	800	0	0	1	88.53	7.255
2008	1	11	900	0	11.09	0.955	88.145	7.305
2008	1	11	1000	0	31.21	0.895	85.36	7.85
2008	1	11	1100	0	45.5	0.415	85.665	7.255
2008	1	11	1200	0	55.66	0.135	86.01	7.415
2008	1	11	1300	0	56.48	0.01	86.74	7.15
2008	1	11	1400	0	40.23	0.16	83.82	6.49
2008	1	11	1500	0	40.9	0.355	82.55	6.135
2008	1	11	1600	0	19.29	0.12	81.815	5.93
2008	1	11	1700	0	4.95	0.185	79.08	4.775
2008	1	11	1800	0	0	0.165	79.985	4.22
2008	1	11	1900	0	0	0.105	80.03	3.955
2008	1	11	2000	0	0	-0.12	81.785	2.175
2008	1	11	2100	0	0	-0.655	86.165	2.39
2008	1	11	2200	0	0	-0.905	87.39	2.275
2008	1	11	2300	0	0	-1.115	88.07	2.665
2008	1	11	2400	0	0	-1.35	88.835	2.785
2008	1	12	100	0	0	-1.535	89.57	2.435
2008	1	12	200	0	0	-1.835	91.27	3.345
2008	1	12	300	0	0	-1.585	91.67	3.13
2008	1	12	400	0	0	-1.36	91.49	3.845
2008	1	12	500	0	0	-1.13	90.78	4.43
2008	1	12	600	0	0	-1.4	91.355	4.675
2008	1	12	700	0	0	-1.7	92.645	4.38
2008	1	12	800	0	16	-1.535	92.76	4.515
2008	1	12	900	0	129.23	-0.605	90.225	5.305
2008	1	12	1000	0	323.39	0.76	87.86	6.3
2008	1	12	1100	0	320.9	2.325	84.615	6.145
2008	1	12	1200	0	354.75	3.645	79.65	7.47
2008	1	12	1300	0	440.36	5.57	73.845	8.2
2008	1	12	1400	0	303.96	6.5	67.415	8.315
2008	1	12	1500	0	218.37	6.925	68.565	7.13
2008	1	12	1600	0	116.65	7.08	72.34	6.575
2008	1	12	1700	0	16.83	6.28	75.675	5.265
2008	1	12	1800	0	0	4.69	80.795	5.43
2008	1	12	1900	0	0	2.935	88.865	3.635
2008	1	12	2000	0	0	2.435	89.69	3.745
2008	1	12	2100	0	0	2.225	89.185	4.3
2008	1	12	2200	0	0	1.685	90.42	3.16
2008	1	12	2300	0	0	1.625	90.33	2.58
2008	1	12	2400	0	0	0.925	94.2	5.335
2008	1	13	100	0	0	0.115	97.67	7.14
2008	1	13	200	0	0	-0.445	94.155	7.09
2008	1	13	300	0	0	-0.975	93.29	6.67
2008	1	13	400	0	0	-1.37	92.96	6.345
2008	1	13	500	0	0	-1.225	92.765	6.51
2008	1	13	600	0	0	-1.02	91.045	6.365
2008	1	13	700	0	0	-1.19	88.49	6.65
2008	1	13	800	0	0	-1.45	87.465	6.535
2008	1	13	900	0	6.77	-1.8	88.97	6.75
2008	1	13	1000	0	18.67	-2.01	88.19	6.725
2008	1	13	1100	0.127	66.17	-2.025	87.685	6.015
2008	1	13	1200	0	80.75	-1.805	88.625	7.105
2008	1	13	1300	0	86.95	-1.94	86.795	7.76
2008	1	13	1400	0.127	92.23	-2.09	86.78	7.955
2008	1	13	1500	0	75.86	-2.345	86.15	9.505
2008	1	13	1600	0	18.49	-2.365	85.705	8.92
2008	1	13	1700	0	0.78	-2.315	82.69	9.23
2008	1	13	1800	0	0	-2.475	79.795	9.695
2008	1	13	1900	0	0	-2.865	78.405	8.215
2008	1	13	2000	0	0	-2.99	81.245	5.705
2008	1	13	2100	0	0	-2.93	80.12	6.78
2008	1	13	2200	0	0	-3.3	83.56	6.425
2008	1	13	2300	0	0	-3.485	82.83	6.55
2008	1	13	2400	0	0	-3.59	81.39	7.64
2008	1	14	100	0.127	0	-4.19	88.44	7.615
2008	1	14	200	0.127	0	-4.015	86.89	6.885
2008	1	14	300	0.127	0	-3.83	87.15	5.785
2008	1	14	400	0.127	0	-3.8	88.3	6.635
2008	1	14	500	0	0	-3.96	87.15	6.775
2008	1	14	600	0	0	-4.06	84.36	7.91
2008	1	14	700	0	0	-4.17	82.925	7.61
2008	1	14	800	0	4.31	-4.53	84.585	7.83
2008	1	14	900	0	48.29	-4.73	84.715	8.84
2008	1	14	1000	0	109.73	-4.825	84.52	8.485
2008	1	14	1100	0	155.41	-4.655	81.605	8.865
2008	1	14	1200	0	166.4	-4.995	79.495	9.6
2008	1	14	1300	0	124.63	-5.205	78.24	10.125
2008	1	14	1400	0	85.29	-4.87	78.5	9.49
2008	1	14	1500	0	70.29	-4.24	76.15	9.17
2008	1	14	1600	0	48.43	-4.18	71.63	9.08
2008	1	14	1700	0	19.4	-3.94	68.295	8.515
2008	1	14	1800	0	0	-4.535	71.4	6.89
2008	1	14	1900	0	0	-5.285	68.93	8.295
2008	1	14	2000	0	0	-6.805	72.08	8.38
2008	1	14	2100	0.127	0	-7.785	77.42	8.885
2008	1	14	2200	0.127	0	-8.525	78.335	8.11
2008	1	14	2300	0	0	-9.285	82.465	6.495
2008	1	14	2400	0	0	-9.6	84.675	6.2
2008	1	15	100	0	0	-9.925	85.4	5.4
2008	1	15	200	0	0	-10.315	86.275	5.345
2008	1	15	300	0	0	-10.59	86.15	5.68
2008	1	15	400	0	0	-10.825	87.395	5.025
2008	1	15	500	0	0	-10.98	88.03	5.145
2008	1	15	600	0	0	-11.145	89.365	4.495
2008	1	15	700	0	0	-11.32	89.6	3.32
2008	1	15	800	0	16.97	-11.405	89.67	3.045
2008	1	15	900	0	142.52	-10.75	87.56	4
2008	1	15	1000	0	307.09	-9.78	85.15	4.505
2008	1	15	1100	0	371.65	-8.855	84.1	4.26
2008	1	15	1200	0	484.53	-7.19	81.175	3.2
2008	1	15	1300	0	443.34	-5.83	77.675	2.65
2008	1	15	1400	0	382.88	-4.93	76.285	3.2
2008	1	15	1500	0	293.43	-4.065	74.015	3.09
2008	1	15	1600	0	164.02	-3.53	72.24	2.91
2008	1	15	1700	0	30.71	-3.52	76.46	3.085
2008	1	15	1800	0	0	-3.665	81.875	2.395
2008	1	15	1900	0	0	-3.825	84.655	2
2008	1	15	2000	0	0	-4.645	87.045	3.4
2008	1	15	2100	0	0	-5.58	89.145	3.645
2008	1	15	2200	0	0	-5.795	88.035	3.93
2008	1	15	2300	0	0	-6.09	88.085	4.1
2008	1	15	2400	0	0	-6.085	88.035	4.76
2008	1	16	100	0	0	-5.665	86.51	4.815
2008	1	16	200	0	0	-6.185	87.985	4.195
2008	1	16	300	0	0	-6.1	88.12	4.735
2008	1	16	400	0	0	-6.12	88.67	4.95
2008	1	16	500	0	0	-6.29	88.89	4.615
2008	1	16	600	0	0	-5.835	87.18	5.575
2008	1	16	700	0	0	-5.715	87.69	5.415
2008	1	16	800	0	3.5	-5.665	87.86	4.67
2008	1	16	900	0	110.9	-4.33	84.405	5.535
2008	1	16	1000	0	216.32	-2.065	76.88	7.47
2008	1	16	1100	0	207.61	-0.68	73.465	7.42
2008	1	16	1200	0	291.72	0.75	69.255	7.155
2008	1	16	1300	0	290.33	1.605	64.98	7.665
2008	1	16	1400	0	271.91	2.065	63.07	6.98
2008	1	16	1500	0	228.96	2.53	60.58	6.51
2008	1	16	1600	0	108.89	2.29	64.525	5.69
2008	1	16	1700	0	26.98	1.33	71.31	5.02
2008	1	16	1800	0	0	0.61	75.465	3.55
2008	1	16	1900	0	0	0.145	77.685	4.27
2008	1	16	2000	0	0	0.125	76.58	4.925
2008	1	16	2100	0	0	0.015	77.7	5.15
2008	1	16	2200	0	0	-0.165	77.445	6.015
2008	1	16	2300	0	0	-0.03	75.275	7.27
2008	1	16	2400	0	0	-0.265	76.5	6.395
2008	1	17	100	0	0	-0.25	78.07	5.57
2008	1	17	200	0	0	-0.345	80.825	4.665
2008	1	17	300	0	0	-0.29	84.435	4.365
2008	1	17	400	0	0	-0.075	91.71	5.68
2008	1	17	500	0	0	-0.005	97.24	5.125
2008	1	17	600	0.127	0	-0.095	99.34	5.735
2008	1	17	700	0.127	0	-0.175	99.835	5.79
2008	1	17	800	0.127	3.52	-0.2	99.635	6.88
2008	1	17	900	0	31.44	0.03	99.145	8.16
2008	1	17	1000	0	43.96	0.26	98.56	8.185
2008	1	17	1100	0	45.88	0.39	98.215	9.27
2008	1	17	1200	0.127	56.57	0.3	98.98	8.425
2008	1	17	1300	0.127	35.81	0.355	98.52	8.91
2008	1	17	1400	0.127	34.69	0.455	99.065	8.33
2008	1	17	1500	0.254	31.07	-1.735	92.695	12.435
2008	1	17	1600	0	32.08	-3.855	87.615	12.57
2008	1	17	1700	0	7.45	-4.545	81.15	11.51
2008	1	17	1800	0	0	-4.975	76.13	11.075
2008	1	17	1900	0	0	-5.675	77.705	8.43
2008	1	17	2000	0	0	-6.21	80.295	7.885
2008	1	17	2100	0	0	-5.975	75.425	10.725
2008	1	17	2200	0	0	-6.15	75.005	10.52
2008	1	17	2300	0	0	-7.155	76.88	8.78
2008	1	17	2400	0	0	-7.87	81.49	6.59
2008	1	18	100	0	0	-8.17	82.92	6.045
2008	1	18	200	0	0	-8.505	83.455	5.78
2008	1	18	300	0	0	-8.655	82.9	5.36
2008	1	18	400	0	0	-9.12	84.54	3.855
2008	1	18	500	0	0	-10	87.99	3.185
2008	1	18	600	0	0	-10.375	88.9	3.245
2008	1	18	700	0	0	-10.245	89.065	3.685
2008	1	18	800	0	18.8	-9.545	85.785	4.015
2008	1	18	900	0	155.71	-7.93	80.69	5.885
2008	1	18	1000	0	312.81	-6.2	68.565	7.545
2008	1	18	1100	0	429.5	-4.415	61.32	7.64
2008	1	18	1200	0	498.82	-2.64	61.855	8.255
2008	1	18	1300	0	459.03	-1.345	59.32	9.525
2008	1	18	1400	0	417.61	-0.475	58.725	8.51
2008	1	18	1500	0	305.12	0.27	60.735	8.19
2008	1	18	1600	0	160.73	0.56	63.32	7.995
2008	1	18	1700	0	19.5	0.355	67.185	7.04
2008	1	18	1800	0	0	-0.515	75.235	8.23
2008	1	18	1900	0.127	0	-2.085	85.895	8.24
2008	1	18	2000	0.127	0	-3.575	85.84	8.61
2008	1	18	2100	0.127	0	-5.245	84.39	9.245
2008	1	18	2200	0	0	-7.45	82.555	8.94
2008	1	18	2300	0	0	-8.765	82.07	8.24
2008	1	18	2400	0	0	-11.255	77.655	8.73
2008	1	19	100	0	0	-13.085	76.625	8.935
2008	1	19	200	0	0	-14.225	74.845	7.965
2008	1	19	300	0	0	-14.915	74.75	7.99
2008	1	19	400	0	0	-15.59	74.765	7.275
2008	1	19	500	0	0	-16.16	75.675	6.94
2008	1	19	600	0	0	-16.64	78.03	6.03
2008	1	19	700	0	0	-16.96	77.075	5.995
2008	1	19	800	0	20.25	-17.345	75.81	7.46
2008	1	19	900	0	159.06	-17.095	73.06	7.89
2008	1	19	1000	0	324.53	-16.34	69.62	7.315
2008	1	19	1100	0	451.29	-15.42	68.045	8.23
2008	1	19	1200	0	520.45	-14.49	65.075	7.865
2008	1	19	1300	0	528.92	-13.62	61.26	8.75
2008	1	19	1400	0	469.46	-12.935	59.15	7.795
2008	1	19	1500	0	354.02	-12.545	55.55	7.965
2008	1	19	1600	0	199.1	-12.435	54.6	7.965
2008	1	19	1700	0	43.28	-12.85	57.635	7.72
2008	1	19	1800	0	0	-13.83	60.16	7.17
2008	1	19	1900	0	0	-14.53	63.54	5.625
2008	1	19	2000	0	0	-15.185	66.455	5.25
2008	1	19	2100	0	0	-15.64	70.185	4.87
2008	1	19	2200	0	0	-16.11	69.45	4.94
2008	1	19	2300	0	0	-16.515	70.415	5.155
2008	1	19	2400	0	0	-16.945	69.42	6.565
2008	1	20	100	0	0	-17.55	70.68	4.34
2008	1	20	200	0	0	-17.9	71.895	3.795
2008	1	20	300	0	0	-18.12	73.155	3.635
2008	1	20	400	0	0	-18.055	74.5	3.71
2008	1	20	500	0	0	-18.59	78.175	3.355
2008	1	20	600	0	0	-18.48	77.975	3.75
2008	1	20	700	0	0	-18.485	78.645	4.04
2008	1	20	800	0	23.22	-18.37	78.67	3.91
2008	1	20	900	0	170.53	-17.14	71.23	5.23
2008	1	20	1000	0	333.53	-15.57	61.02	5.585
2008	1	20	1100	0	457.81	-14.015	53.52	5.57
2008	1	20	1200	0	525.93	-12.565	49.835	5.56
2008	1	20	1300	0	529.82	-11.42	47.73	5.19
2008	1	20	1400	0	469.47	-10.505	46.23	4.63
2008	1	20	1500	0	351.7	-9.67	44.08	3.675
2008	1	20	1600	0	196.17	-9.22	42.035	3.42
2008	1	20	1700	0	41.33	-9.475	44.085	3.735
2008	1	20	1800	0	0	-10.115	47.565	2.3
2008	1	20	1900	0	0	-10.38	52.19	1.98
2008	1	20	2000	0	0	-10.685	56.22	1.595
2008	1	20	2100	0	0	-11.07	56.9	2.375
2008	1	20	2200	0	0	-11.29	60.935	1.875
2008	1	20	2300	0	0	-11.875	69.2	1.67
2008	1	20	2400	0	0	-11.015	67.29	1.83
2008	1	21	100	0	0	-10.195	64.235	2.12
2008	1	21	200	0	0	-10.11	63.18	3.06
2008	1	21	300	0	0	-10.97	68.09	3.12
2008	1	21	400	0	0	-11.625	68.38	2.93
2008	1	21	500	0	0	-12.235	71.06	2.555
2008	1	21	600	0	0	-12.905	75.145	2.96
2008	1	21	700	0	0	-13.29	78.98	3.66
2008	1	21	800	0	22.24	-12.725	77.505	4.335
2008	1	21	900	0	159.8	-10.56	69.75	6.875
2008	1	21	1000	0	315.75	-7.97	58.945	8.275
2008	1	21	1100	0	433.82	-6.025	51.885	8.955
2008	1	21	1200	0	497.87	-4.27	45.99	8.955
2008	1	21	1300	0	507.99	-2.765	43.035	9.335
2008	1	21	1400	0	453.4	-1.345	39.58	9.98
2008	1	21	1500	0	335.03	-0.08	39.305	9.885
2008	1	21	1600	0	112.18	0.37	42.365	9.61
2008	1	21	1700	0	17.66	0.24	44.645	8.105
2008	1	21	1800	0	0	0	47.455	7.025
2008	1	21	1900	0	0	-0.125	51.05	5.835
2008	1	21	2000	0	0	-0.14	53.775	6.59
2008	1	21	2100	0	0	-0.105	54.425	6.465
2008	1	21	2200	0	0	0.235	52.645	7.145
2008	1	21	2300	0	0	0.41	53.24	5.41
2008	1	21	2400	0.127	0	0.495	55.72	8.81
2008	1	22	100	0.254	0	-0.57	78.935	11.845
2008	1	22	200	0.127	0	-1.73	96.13	10.39
2008	1	22	300	0.127	0	-1.53	94.02	9.235
2008	1	22	400	0	0	-0.885	88.855	10.84
2008	1	22	500	0.127	0	-0.55	90.24	11.05
2008	1	22	600	0.127	0	-0.435	94.065	8.295
2008	1	22	700	0.127	0	-2.495	84.36	9.66
