year	month	day	Time	Pcpn	Sol	TAir	RHum	Wind
2010	1	7	400	0.508	0	-7.3467	95.852	4.1
2010	1	7	500	1.016	0	-6.8433	96.172	4.49
2010	1	7	600	0.508	0	-6.62	96.397	4.6817
2010	1	7	700	0.508	0	-6.4417	96.52	3.9733
2010	1	7	800	0.254	4.01	-6.2233	96.782	3.215
2010	1	7	900	0.508	67.18	-5.8517	96.808	4.7383
2010	1	7	1000	0.127	182.53	-8.0283	93.087	11.045
2010	1	7	1100	0.127	281.43	-8.9267	89.207	11.353
2010	1	7	1200	0.127	339.82	-9.1617	86.495	11.287
2010	1	7	1300	0.127	356.43	-10.085	87.08	11.252
2010	1	7	1400	0.127	341.81	-10.825	85.502	11.598
2010	1	7	1500	0.127	226.13	-11.32	85.788	11.082
2010	1	7	1600	0.127	122.91	-11.793	85.163	9.9567
2010	1	7	1700	0.127	14.33	-11.837	86.245	8.0967
2010	1	7	1800	0.127	0	-11.517	88.748	7.42
2010	1	7	1900	0.127	0	-11.283	89.188	6.5883
2010	1	7	2000	0.127	0	-10.705	88.603	9.3383
2010	1	7	2100	0.127	0	-10.797	88.217	9.9367
2010	1	7	2200	0.127	0	-10.745	88	10.777
2010	1	7	2300	0.127	0	-10.945	88.067	10.148
2010	1	7	2400	0.127	0	-11.027	88.21	9.4767
2010	1	8	100	0.127	0	-11.105	89.64	8.2633
2010	1	8	200	0.127	0	-10.247	89.408	9.58
2010	1	8	300	0.127	0	-10.247	89.423	10.243
2010	1	8	400	0.127	0	-10.613	89.918	10.127
2010	1	8	500	0.127	0	-10.105	90.465	9.595
2010	1	8	600	0.127	0	-9.8	91.04	9.125
2010	1	8	700	0.127	0	-9.5467	91.625	8.195
2010	1	8	800	0.127	26.17	-8.3917	90.903	7.6983
2010	1	8	900	0.127	117.41	-10.628	89.493	8.715
2010	1	8	1000	0	302.16	-11.422	87.25	8.955
2010	1	8	1100	0	361.06	-9.79	86.408	7.9033
2010	1	8	1200	0.127	410.97	-8.7	84.92	7.7217
2010	1	8	1300	0.127	350.87	-8.4233	84.58	7.41
2010	1	8	1400	0	378.11	-8.5433	82.873	7.9217
2010	1	8	1500	0	324.3	-8.6567	82.158	8.5383
2010	1	8	1600	0	112.21	-8.83	84.333	8.3433
2010	1	8	1700	0	15.49	-8.9333	84.598	7.5317
2010	1	8	1800	0	0	-9.37	83.847	8.05
2010	1	8	1900	0	0	-10.325	83.765	7.9333
2010	1	8	2000	0	0	-11.155	84.245	7.5533
2010	1	8	2100	0	0	-12.082	85.572	7.05
2010	1	8	2200	0	0	-12.672	86.342	7.6383
2010	1	8	2300	0	0	-13.495	86.905	7.5867
2010	1	8	2400	0	0	-14.272	86.593	6.8467
2010	1	9	100	0	0	-15.312	86.1	6.7133
2010	1	9	200	0	0	-16.672	86.315	5.4033
2010	1	9	300	0	0	-18.243	86.288	5.1467
2010	1	9	400	0	0	-19.498	86.837	3.835
2010	1	9	500	0	0	-20.548	86.663	3.1683
2010	1	9	600	0	0	-21.227	86.29	3.02
2010	1	9	700	0	0	-21.377	86.27	3.52
2010	1	9	800	0	21.83	-21.587	85.415	3.0317
2010	1	9	900	0	160.85	-20.722	84.603	2.9983
2010	1	9	1000	0	323.23	-19.252	84.17	2.9317
2010	1	9	1100	0	448.96	-17.202	82.615	3.3333
2010	1	9	1200	0	517.02	-15.437	78.452	3.1733
2010	1	9	1300	0	519.42	-14.183	77.335	4.0367
2010	1	9	1400	0	452.7	-13.092	77.118	4.5917
2010	1	9	1500	0	328.53	-12.803	78.283	4.8783
2010	1	9	1600	0	167.61	-13.365	79.078	4.215
2010	1	9	1700	0	26.21	-14.927	80.673	4.17
2010	1	9	1800	0	0	-16.645	82.427	4.2983
2010	1	9	1900	0	0	-17.73	84.978	3.8883
2010	1	9	2000	0	0	-17.517	86.065	5.1867
2010	1	9	2100	0	0	-17.978	84.963	3.7717
2010	1	9	2200	0	0	-18.055	84.545	3.6433
2010	1	9	2300	0	0	-18.723	85.438	3.7867
2010	1	9	2400	0	0	-18.945	86.922	2.17
2010	1	10	100	0	0	-19.62	88.422	1.9983
2010	1	10	200	0	0	-20.18	87.727	1.96
2010	1	10	300	0	0	-20.593	86.567	1.9617
2010	1	10	400	0	0	-21.163	85.765	2.51
2010	1	10	500	0	0	-21.225	85.515	2.0467
2010	1	10	600	0	0	-21.602	85.268	2.2283
2010	1	10	700	0	0	-21.75	84.867	1.4333
2010	1	10	800	0	23.74	-21.427	84.81	1.8183
2010	1	10	900	0	165.98	-20.972	83.952	1.745
2010	1	10	1000	0	322.11	-19.592	84.333	2.5117
2010	1	10	1100	0	449.41	-17.57	84.922	3.61
2010	1	10	1200	0	518.5	-15.568	84.023	4.585
2010	1	10	1300	0	518.31	-14.087	79.045	4.7883
2010	1	10	1400	0	458.07	-12.88	77.58	5.6933
2010	1	10	1500	0	317.1	-11.798	79.035	5.7733
2010	1	10	1600	0	161.92	-11.16	79.545	4.8933
2010	1	10	1700	0	16.51	-11.517	81.818	5.5717
2010	1	10	1800	0	0	-10.735	78.55	7.7817
2010	1	10	1900	0	0	-10.335	78.122	7.87
2010	1	10	2000	0	0	-10.13	78.503	8.2117
2010	1	10	2100	0	0	-9.7733	78.488	8.1967
2010	1	10	2200	0	0	-8.8333	76.665	8.995
2010	1	10	2300	0	0	-7.975	76.722	9.5933
2010	1	10	2400	0	0	-7.2267	77.783	8.43
2010	1	11	100	0	0	-7.01	76.915	7.4917
2010	1	11	200	0	0	-7.2417	78.148	6.9383
2010	1	11	300	0	0	-6.9817	78.592	7.575
2010	1	11	400	0	0	-6.2817	78.4	7.5717
2010	1	11	500	0	0	-5.9	79.575	6.75
2010	1	11	600	0	0	-5.04	77.437	6.3117
2010	1	11	700	0	0	-4.76	76.74	6.6183
2010	1	11	800	0	13.94	-5.355	79.817	5.375
2010	1	11	900	0	99.3	-5.855	82.843	5.33
2010	1	11	1000	0	216.19	-5.7917	82.522	7.0033
2010	1	11	1100	0	318.73	-6.825	81.47	7.88
2010	1	11	1200	0	464.15	-7.5717	79.438	7.6517
2010	1	11	1300	0	417.99	-7.8833	76.862	8.0133
2010	1	11	1400	0	437.63	-7.6983	77.058	7.44
2010	1	11	1500	0	312.99	-7.4133	76.952	8.1233
2010	1	11	1600	0	147.58	-7.5533	78.41	7.05
2010	1	11	1700	0	21.92	-7.705	81.008	5.965
2010	1	11	1800	0	0	-7.0533	81.81	6.5067
2010	1	11	1900	0	0	-7.4967	84.072	3.98
2010	1	11	2000	0.127	0	-7.1517	84.602	4.6783
2010	1	11	2100	0.127	0	-6.7383	85.998	5.0733
2010	1	11	2200	0.127	0	-5.9167	86.258	4.67
2010	1	11	2300	0.127	0	-6.1367	85.983	5.3833
2010	1	11	2400	0.127	0	-6.8117	87.408	5.8433
2010	1	12	100	0.127	0	-7.03	86.895	6.4833
2010	1	12	200	0.127	0	-6.38	85.235	6.9533
2010	1	12	300	0.127	0	-7.0183	85.238	5.2133
2010	1	12	400	0.127	0	-9.1017	88.39	4.73
2010	1	12	500	0.127	0	-8.08	87.923	4.9667
2010	1	12	600	0.127	0	-7.2883	87.438	4.14
2010	1	12	700	0	0	-6.7733	87.317	3.71
2010	1	12	800	0	10.7	-6.3817	86.737	4.0467
2010	1	12	900	0	83.12	-6.0283	87.092	3.3533
2010	1	12	1000	0	200.24	-5.2283	83.407	2.7417
2010	1	12	1100	0	262.48	-4.4117	80.903	1.4433
2010	1	12	1200	0	315.04	-4.0083	81.453	2.49
2010	1	12	1300	0	313.16	-3.6533	81.225	2.6483
2010	1	12	1400	0	289.97	-3.1733	79.675	2.005
2010	1	12	1500	0	205.35	-2.885	79.267	1.645
2010	1	12	1600	0	105.7	-2.8783	80.265	1.44
2010	1	12	1700	0	18.45	-3.58	85.935	2.59
2010	1	12	1800	0	0	-4.2767	88.312	2.2833
2010	1	12	1900	0	0	-4.65	89.715	2.2433
2010	1	12	2000	0	0	-5.5083	91.88	3.1367
2010	1	12	2100	0	0	-6.5683	93.723	3.7733
2010	1	12	2200	0	0	-7.575	95.49	3.79
2010	1	12	2300	0	0	-8.345	96.325	3.7367
2010	1	12	2400	0	0	-8.9683	95.55	3.975
2010	1	13	100	0	0	-9.4883	94.917	3.8333
2010	1	13	200	0	0	-9.92	94.45	3.5583
2010	1	13	300	0	0	-10.183	94.238	3.7633
2010	1	13	400	0	0	-10.315	94.07	3.69
2010	1	13	500	0	0	-10.475	93.987	3.5317
2010	1	13	600	0	0	-9.8067	94.372	3.72
2010	1	13	700	0	0	-9.235	94.615	5.0867
2010	1	13	800	0	80.81	-9.03	94.192	5.1233
2010	1	13	900	0	163.62	-8.0467	90.65	5.3533
2010	1	13	1000	0	319.3	-6.2333	85.945	6
2010	1	13	1100	0	446.85	-3.8967	81.418	6.615
2010	1	13	1200	0	514.34	-2.2567	79.393	6.125
2010	1	13	1300	0	516.55	-0.9617	78.727	7.105
2010	1	13	1400	0	454.1	0.1717	77.792	6.76
2010	1	13	1500	0	333.48	0.79	76.482	7.1317
2010	1	13	1600	0	178.05	1.035	77.037	6.87
2010	1	13	1700	0	30.7	0.5033	79.668	6.4733
2010	1	13	1800	0	0	-0.1833	81.807	6.27
2010	1	13	1900	0	0	-0.535	82.378	6.825
2010	1	13	2000	0	0	-0.7783	82.298	7.195
2010	1	13	2100	0	0	-0.8217	81.545	7.8533
2010	1	13	2200	0	0	-1.1467	82.148	7.2383
2010	1	13	2300	0	0	-1.7533	83.107	6.91
2010	1	13	2400	0	0	-1.525	81.47	6.7417
2010	1	14	100	0	0	-1.9	82.832	6.2283
2010	1	14	200	0	0	-2.6733	85.11	5.4867
2010	1	14	300	0	0	-3.0433	85.94	5.6033
2010	1	14	400	0	0	-2.97	85.492	4.8183
2010	1	14	500	0	0	-3.2183	85.897	4.9367
2010	1	14	600	0	0	-3.36	86.703	3.6333
2010	1	14	700	0	0	-1.985	86.693	3.7433
2010	1	14	800	0	7.1	-0.6267	85.78	4.3583
2010	1	14	900	0	68.89	0.1667	85.277	5.1083
2010	1	14	1000	0	138.27	0.89	84.01	5.1667
2010	1	14	1100	0	238.99	1.4433	82.805	5.0533
2010	1	14	1200	0	434.2	1.8833	81.997	5.2417
2010	1	14	1300	0	435.75	2.255	81.367	4.4533
2010	1	14	1400	0	345.16	2.3867	83.16	3.875
2010	1	14	1500	0	265.27	2.51	83.85	5.135
2010	1	14	1600	0	112.81	2.54	85.337	5.0483
2010	1	14	1700	0	8.28	2.5	85.678	4.255
2010	1	14	1800	0	0	2.375	86.31	2.9183
2010	1	14	1900	0	0	2.1683	88.832	3.2917
2010	1	14	2000	0	0	2.6533	86.568	3.665
2010	1	14	2100	0	0	2.6783	86.545	4.575
2010	1	14	2200	0	0	2.35	87.908	4.54
2010	1	14	2300	0	0	2.1883	88.65	4.2283
2010	1	14	2400	0	0	2.0783	89.197	3.4133
2010	1	15	100	0	0	1.7217	91.355	3.2283
2010	1	15	200	0	0	1.505	92.74	2.905
2010	1	15	300	0	0	1.57	93.158	2.9517
2010	1	15	400	0	0	1.7367	94.43	2.7917
2010	1	15	500	0	0	1.4367	95.94	2.5033
2010	1	15	600	0	0	0.8417	97.853	2.4983
2010	1	15	700	0	0	0.2533	99.16	2.1867
2010	1	15	800	0	6.49	0.0383	99.718	1.675
2010	1	15	900	0	42.62	-0.1267	99.897	2.975
2010	1	15	1000	0	91.22	-0.0633	98.943	2.2567
2010	1	15	1100	0	126.73	0.28	93.928	1.275
2010	1	15	1200	0	117.77	0.2333	94.01	2.3217
2010	1	15	1300	0	153.83	0.1417	95.962	2.92
2010	1	15	1400	0	122.85	0.1583	93.672	2.6783
2010	1	15	1500	0	69.87	0.0067	94.968	1.495
2010	1	15	1600	0	36.41	-0.0317	94.982	1.3667
2010	1	15	1700	0	5.86	-0.1767	96.343	1.4567
2010	1	15	1800	0	0	-0.3633	97.115	0.975
2010	1	15	1900	0	0	-0.3817	96.833	1.1433
2010	1	15	2000	0	0	-0.5033	98.028	1.4567
2010	1	15	2100	0	0	-0.6367	98.878	1.4367
2010	1	15	2200	0	0	-0.695	99.348	2.57
2010	1	15	2300	0	0	-0.9117	99.817	2.9033
2010	1	15	2400	0	0	-1.2883	100	2.67
2010	1	16	100	0	0	-1.5217	100	2.6067
2010	1	16	200	0	0	-1.72	100	2.0017
2010	1	16	300	0	0	-1.8617	100	2.3383
2010	1	16	400	0	0	-1.9417	100	1.945
2010	1	16	500	0	0	-1.8	100	1.8617
2010	1	16	600	0	0	-1.7167	100	3.2217
2010	1	16	700	0	0	-2.06	100	3.2983
2010	1	16	800	0	8.15	-2.0467	100	2.4683
2010	1	16	900	0	47.9	-1.3733	100	4.2067
2010	1	16	1000	0	107.98	-0.9733	100	2.6083
2010	1	16	1100	0	126.69	-0.6667	100	2.755
2010	1	16	1200	0	163.81	-0.4467	100	2.7767
2010	1	16	1300	0	174.79	-0.1867	100	2.1933
2010	1	16	1400	0	157.77	0.055	100	2.0483
2010	1	16	1500	0	109.12	0.2883	100	0.7683
2010	1	16	1600	0	60.38	0.3017	100	0.745
2010	1	16	1700	0	11.2	0.3	100	0.825
2010	1	16	1800	0	0	0.075	100	1.1033
2010	1	16	1900	0	0	-0.0467	100	1.1133
2010	1	16	2000	0	0	0.0417	100	0.925
2010	1	16	2100	0	0	0.0433	100	1.19
2010	1	16	2200	0	0	-0.1	100	1.8517
2010	1	16	2300	0	0	-0.0817	100	1.8833
2010	1	16	2400	0	0	-0.0433	100	0.8167
2010	1	17	100	0	0	-0.4433	100	2.0217
2010	1	17	200	0	0	-1.0483	100	2.7083
2010	1	17	300	0	0	-1.4333	100	4.3333
2010	1	17	400	0	0	-1.75	100	5.39
2010	1	17	500	0	0	-1.9333	100	4.455
2010	1	17	600	0	0	-2.0467	100	4.11
2010	1	17	700	0	0	-2.2917	100	3.65
2010	1	17	800	0	7.82	-2.2867	100	4.5733
2010	1	17	900	0	73.89	-2.5083	100	4.8417
2010	1	17	1000	0	146.04	-3.04	99.727	5.4283
2010	1	17	1100	0	250.54	-3.4033	99.12	5.8767
2010	1	17	1200	0	350.64	-3.3383	98.823	5.0283
2010	1	17	1300	0	384.69	-2.845	98.703	4.2283
2010	1	17	1400	0	438.67	-2.405	97.205	3.31
2010	1	17	1500	0	262.9	-2.035	95.865	4.0433
2010	1	17	1600	0	89.11	-1.8933	97.93	5.0183
2010	1	17	1700	0	14.28	-1.3867	99.017	4.83
2010	1	17	1800	0	0	-1.185	100	4.8867
2010	1	17	1900	0	0	-0.7583	100	5.0417
2010	1	17	2000	0	0	-0.1733	100	5.4867
2010	1	17	2100	0	0	-0.0483	100	5.4183
2010	1	17	2200	0	0	0.08	100	4.7433
2010	1	17	2300	0	0	0.1283	100	5.0317
2010	1	17	2400	0	0	0.0383	100	5.4283
2010	1	18	100	0	0	-0.0133	100	5.8133
2010	1	18	200	0	0	-0.035	100	5.3117
2010	1	18	300	0	0	-0.035	100	4.58
2010	1	18	400	0	0	-0.0633	100	4.6283
2010	1	18	500	0	0	0	100	4.8967
2010	1	18	600	0	0	-0.0133	100	4.95
2010	1	18	700	0	0	-0.1433	100	4.975
2010	1	18	800	0	5.05	-0.1567	100	3.98
2010	1	18	900	0	30.31	-0.0967	100	3.3983
2010	1	18	1000	0	84.3	-0.0183	100	2.8183
2010	1	18	1100	0	108.38	0.1017	100	3.1433
2010	1	18	1200	0	140.81	0.1883	100	3.2933
2010	1	18	1300	0	118.06	0.3567	100	3.4067
2010	1	18	1400	0	102.55	0.35	100	4.0967
2010	1	18	1500	0	69.74	0.4483	100	3.0967
2010	1	18	1600	0	30.32	0.5333	100	3.7883
2010	1	18	1700	0	3.98	0.6217	100	2.3167
2010	1	18	1800	0	0	0.6333	100	1.2683
2010	1	18	1900	0	0	0.5117	100	1.31
2010	1	18	2000	0	0	0.3867	100	2.275
2010	1	18	2100	0	0	0.3317	100	1.2567
2010	1	18	2200	0	0	0.3433	100	1.415
2010	1	18	2300	0	0	0.3183	100	0.7667
2010	1	18	2400	0	0	0.2267	100	0.7667
2010	1	19	100	0	0	0.1217	100	0.9367
2010	1	19	200	0	0	0	100	1.8833
2010	1	19	300	0	0	-0.1083	100	2.7933
2010	1	19	400	0	0	-0.3483	100	2.9
2010	1	19	500	0	0	-0.5067	100	2.525
2010	1	19	600	0	0	-0.895	100	2.0667
2010	1	19	700	0	0	-1.3967	100	2.9983
2010	1	19	800	0	6.87	-1.9217	100	2.7383
2010	1	19	900	0	54.18	-1.9483	100	2.81
2010	1	19	1000	0	111.16	-1.8583	99.928	2.11
2010	1	19	1100	0	164.61	-1.845	99.562	2.7483
2010	1	19	1200	0	173.82	-1.7717	99.068	2.6417
2010	1	19	1300	0	168.79	-1.7083	98.535	2.26
2010	1	19	1400	0	165.7	-1.5533	97.8	1.8367
2010	1	19	1500	0	140.21	-1.4583	96.59	1.6683
2010	1	19	1600	0	57.06	-1.365	96.037	2.2683
2010	1	19	1700	0	11.05	-1.685	95.092	3.2
2010	1	19	1800	0	0	-2.165	95.14	4.3
2010	1	19	1900	0	0	-2.3783	94.885	4.4283
2010	1	19	2000	0	0	-2.52	94.56	5.0783
2010	1	19	2100	0	0	-2.6683	94.648	4.7483
2010	1	19	2200	0	0	-2.7783	95.213	4.495
2010	1	19	2300	0	0	-2.91	94.795	5.2167
2010	1	19	2400	0	0	-3.055	95.183	5.6617
2010	1	20	100	0	0	-2.8033	94.632	5.1417
2010	1	20	200	0	0	-2.705	94.372	5.7933
2010	1	20	300	0	0	-2.7683	93.81	5.4017
2010	1	20	400	0	0	-2.63	91.477	6.5283
2010	1	20	500	0	0	-2.3717	88.827	8.745
2010	1	20	600	0	0	-1.9967	87.688	8.305
2010	1	20	700	0	0	-1.605	84.527	9.565
2010	1	20	800	0.127	0	-1.42	85.48	7.7317
2010	1	20	900	0.254	18.76	-1.1333	86.49	9.34
2010	1	20	1000	0.127	41.31	-0.925	86.908	9.55
2010	1	20	1100	0.508	50.8	-0.665	89.725	7.9817
2010	1	20	1200	0.508	55.77	-0.475	91.642	6.06
2010	1	20	1300	0.254	74.54	-0.3417	92.61	3.58
2010	1	20	1400	0.127	62.81	-0.295	94.45	1.8367
2010	1	20	1500	0.127	49.46	-0.0867	94.032	1.5233
2010	1	20	1600	0.127	26.03	0	96.338	1.4933
2010	1	20	1700	0.127	2.06	0.0783	97.393	1.2883
2010	1	20	1800	0.127	0	0.155	97.375	1.2667
2010	1	20	1900	0.127	0	0.2733	97.092	1.2467
2010	1	20	2000	0	0	0.3	97.512	1.9367
2010	1	20	2100	0	0	0.3	98.432	3.9017
2010	1	20	2200	0	0	0.3	99.018	9.2283
2010	1	20	2300	0	0	0.3	98.943	9.1067
2010	1	20	2400	0	0	0.2983	98.088	10.402
2010	1	21	100	0	0	0.265	99.078	10.228
2010	1	21	200	0	0	0.2767	99.53	9.4717
2010	1	21	300	0	0	0.3883	98.803	8.6967
2010	1	21	400	0	0	0.44	98.727	7.98
2010	1	21	500	0	0	0.42	98.253	8.43
2010	1	21	600	0	0	0.3067	99.433	8.525
2010	1	21	700	0	0	0.3467	99.605	9.0117
2010	1	21	800	0	0.74	0.42	99.135	7.3733
2010	1	21	900	0	21.89	0.49	99.825	7.5
2010	1	21	1000	0	36.9	0.6667	98.595	8.2017
2010	1	21	1100	0	55.25	0.8217	97.615	7.2433
2010	1	21	1200	0.254	51.33	0.8933	97.748	6.495
2010	1	21	1300	0.762	62.34	0.9383	96.762	6.435
